method,elo,elo+,elo-,rank,winrate,improvability,improvability+,improvability-,mrr,rank=1_count,rank=2_count,rank=3_count,rank>3_count,time_train_s,time_infer_s,time_train_s_per_1K,time_infer_s_per_1K,normalized-error,normalized-error-task,imputed,median_rank,median_improvability,median_loss_rescaled,median_metric_error,median_time_train_s,median_time_infer_s,median_time_train_s_per_1K,median_time_infer_s_per_1K,median_normalized-error,median_normalized-error-task,median_imputed,method_type,method_subtype,config_type,ta_name,ta_suite
XRFM_GPU (tuned + ensemble),1270.7,162.5,146.5,39.75,0.515625,0.1334903366665024,0.05239272567609052,0.055726820851412784,0.036473129198339414,0.0,0.0,0.0,8.0,1909.2312536239624,2.530912458896637,2834.646985198199,8.157374812264868,0.7939274694768423,0.7939274694768423,0.0,42.5,0.15671592891318037,0.056689561000905955,0.6038525627286013,1927.3518810272217,2.153294563293457,2859.060244138649,7.378238384983891,0.8431919946192356,0.8431919946192356,0.0,hpo,tuned_ensemble,XRFM_GPU,xRFM_GPU,tabarena-2025-09-03
TABM_GPU (default),1260.6,129.9,112.9,40.625,0.5046875,0.12958279817114554,0.04202975845361434,0.047043641606818926,0.027135203875113867,0.0,0.0,0.0,8.0,26.79714059829712,0.07686617970466614,32.93306348005445,0.22828748022434553,0.8233565036706213,0.8233565036706213,0.0,34.0,0.14736609701101244,0.0580898966886826,0.6128946304463878,12.250588059425354,0.07509005069732666,19.075793393507098,0.21658652045605892,0.8558720139547692,0.8558720139547692,0.0,config,default,TABM_GPU,TabM_GPU,tabarena-2025-06-12
LLMSlot260424-next_token_pred (default),1248.3,110.7,92.0,41.6875,0.49140626,0.13132301134850627,0.042423814408598215,0.049072507093784024,0.02614195907859446,0.0,0.0,0.0,8.0,1725.261287689209,20.739307671785355,2315.6423101626124,59.690323517673335,0.8809011454524891,0.8809011454524891,0.0,43.5,0.12912754188488246,0.07670205409420158,0.615069693459434,1609.2614991664886,20.010485887527466,2540.2214110344426,55.22688088460714,1.0,1.0,0.0,config,default,LLMSlot260424-next_token_pred,LLMSlot260424-next_token_pred,260424-next_token_pred
LLMAdapter260429-LA-Bidir (default),1242.5,102.8,121.0,42.1875,0.48515624,0.13772802427747804,0.059427758325517416,0.052391194811506586,0.025682074760265107,0.0,0.0,0.0,8.0,1290.3283077478409,13.040742576122284,1837.9418694365552,39.17158378515497,0.8734588342550673,0.8734588342550673,0.0,38.5,0.12019859438920022,0.08379627978575298,0.6148628214679968,1225.7142734527588,13.024908065795898,1696.7593740398152,36.29009664214717,0.968030690537085,0.968030690537085,0.0,config,default,LLMAdapter260429-LA-Bidir,LLMAdapter260429-LA-Bidir,260429-LA-Bidir
FASTAI (tuned),1204.0,174.0,171.8,45.5,0.44375,0.16705031074031823,0.08680913634832271,0.08908126299511034,0.03520872833561601,0.0,0.0,0.0,8.0,1982.0939561724663,0.4929408133029938,2863.1759139240803,1.3533922483979761,0.8655931709068064,0.8655931709068064,0.0,48.5,0.12064199537572595,0.09467997316157396,0.6012209511069984,1939.249927520752,0.38363397121429443,2847.609153853312,1.100510811459221,1.0,1.0,0.0,hpo,tuned,FASTAI,NeuralNetFastAI,tabarena-2025-06-12
XT (tuned + ensemble),1199.5,129.3,140.8,45.875,0.4390625,0.17899251833077884,0.09578826298679333,0.09046294439967001,0.026489802160828305,0.0,0.0,0.0,8.0,633.0487014651299,0.6957182884216309,933.6027224911941,2.12272154325747,0.887673107712871,0.887673107712871,0.0,47.5,0.15505399202937492,0.09730077442802926,0.6128694732347477,630.5320578813553,0.5511187314987183,920.5090631565931,1.6527941173563265,1.0,1.0,0.0,hpo,tuned_ensemble,XT,ExtraTrees,tabarena-2025-06-12
MNCA_GPU (tuned + ensemble),1198.1,146.3,149.4,46.0,0.4375,0.17007688260249237,0.07225589966014873,0.07876547575591575,0.025664622248852402,0.0,0.0,0.0,8.0,7180.641052633524,3.246805340051651,9665.5896702328,9.3574147025427,0.8685545408776476,0.8685545408776476,0.0,41.0,0.17775595587088167,0.0989709498608104,0.623618209235502,5902.032901406288,3.0631277561187744,9107.770609249526,8.016389747288136,0.9675724214235122,0.9675724214235122,0.0,hpo,tuned_ensemble,MNCA_GPU,ModernNCA_GPU,tabarena-2025-06-12
TABICL_GPU (default),1196.6,214.5,216.3,46.125,0.4359375,0.1735845929287334,0.0988118218664018,0.09859881976621698,0.06003478235494907,0.0,0.0,1.0,7.0,5.757418364286423,0.40104010701179504,9.29230278904763,1.263682668572644,0.8421527350209723,0.8421527350209723,0.5,54.25,0.10591720860476317,0.11561295085829859,0.6178934143714078,5.6205161809921265,0.3235567808151245,6.665166872600166,0.9567864401218685,1.0,1.0,0.5,config,default,TABICL_GPU,TabICL_GPU,tabarena-2025-06-12
XT (tuned),1184.8,139.2,162.6,47.125,0.4234375,0.18302894823162463,0.10024256105568019,0.09487934930818517,0.026735066491039555,0.0,0.0,0.0,8.0,633.0487014651299,0.1151716411113739,933.6027224911941,0.342039066409927,0.8790740413145167,0.8790740413145167,0.0,49.25,0.15801135249277404,0.09792752034530385,0.612159339044783,630.5320578813553,0.12015783786773682,920.5090631565931,0.361482970446851,1.0,1.0,0.0,hpo,tuned,XT,ExtraTrees,tabarena-2025-06-12
NN_TORCH (default),1181.8,149.0,181.1,47.375,0.4203125,0.17111665486425642,0.08459489590761132,0.07375791485766565,0.02929210519396011,0.0,0.0,0.0,8.0,25.191056042909622,0.15406876802444458,32.496057638400785,0.39462533331672733,0.8923077831555215,0.8923077831555215,0.0,52.5,0.14490231647797214,0.1108693021930443,0.6118229277511045,14.662851214408875,0.06728613376617432,21.740648080753985,0.1886527003555584,1.0,1.0,0.0,config,default,NN_TORCH,NeuralNetTorch,tabarena-2025-06-12
